IMG_FILE,FINAL_RESULT,CONFIDENCE,ILNIQE_SCORE,FFT_SCORE
a7601257-7da6-4b43-b286-000385f5edc4.png,sharp,0.8526676893234253,58.5953453170492,136.97970708777746
82600fb2-2b98-4376-8948-03f81b071797.png,sharp,0.5480180978775024,50.74716048227045,178.41732889593533
bf746739-837d-4e8b-a61c-d315280b20dc.png,blurred,0.9999786615371704,,
e517927f-1d2f-477a-bc66-e3047393d2f1.png,sharp,0.9936100840568542,,
8c2334bd-0f92-4167-be03-6ace6e90be1e.png,sharp,0.5027525424957275,59.23013395181983,170.65058781966297
d30122e7-ba59-4d40-ad23-2a5ba1b3282d.png,sharp,0.9978107810020447,,
adb7aa56-18a4-403e-aaf2-6127df22a673.png,sharp,0.9901256561279297,,
702d7ca6-bf81-4d7a-be23-beb278b11547.png,sharp,0.9999326467514038,,
afb688c2-672a-428d-950e-705891c588c3.png,sharp,0.8212779760360718,48.28658966346485,171.33192946160418
0aae76f7-ed8d-4027-a714-06404af86204.png,sharp,0.908228874206543,,
cdf0d4aa-7e79-4a25-9a24-5428df164993.png,blurred,0.9949323534965515,,
56ab2f2e-d11d-4f36-9481-64a9bfecf2df.png,sharp,0.7405495643615723,87.4244079624997,163.5179341451534
aa972443-d528-4ba1-862c-9b172404f12c.png,sharp,0.9988657236099243,,
c78ca696-78af-4981-bb6c-d636d0f05fdc.png,sharp,0.9989432692527771,,
8eacad34-5cd4-43ad-855d-7c967a17ac26.png,sharp,0.643976092338562,122.19626847894814,136.55377290823768
b3e2473f-fb32-487c-9d95-b44f64565614.png,sharp,0.8011909127235413,46.01460844001356,196.3581168860644
7fa4952b-98b4-4455-a1b0-b91476d9085b.png,sharp,0.9771410226821899,,
d5b693bc-cc93-498f-8197-c337631dc003.png,sharp,0.863406240940094,61.42836244464247,140.7927267771569
0398f8e1-f881-4eb0-82ae-d6739978d53a.png,sharp,0.9999114274978638,,
aaa5b173-d078-48f4-b22a-3f22a6459ced.png,sharp,0.8395402431488037,52.18269956274621,145.23393471389835
74c1cdf6-262a-4729-a9cd-ad38c53c6610.png,sharp,0.9820136427879333,,
1a1df3a5-f1c0-43eb-a778-c43b258b3e11.png,sharp,0.9765708446502686,,
b48aacf6-0b89-4558-8aad-b713fe7f065e.png,sharp,0.9896208047866821,,
500ee3e9-f8ae-4e01-a2ac-5ea52a12be08.png,sharp,0.8056415915489197,65.72876921767526,171.42563025127149
58936a2e-735e-4c91-920d-458417f37005.png,blurred,0.9999465942382812,,
5368186d-d8fe-4cfb-9e7d-bf73d54b359a.png,blurred,0.9998406171798706,,
9aaed1d5-0407-4ce5-8cd5-af9ea6b6eec6.png,sharp,0.8863951563835144,53.70473652409113,150.92873080053266
a30d0c8c-78f9-4147-98bb-ab9da8e6ac53.png,sharp,0.8697104454040527,46.07419027114143,163.5245427863855
637a0c5f-d5fa-46dc-89e8-cd5ed43b1b3c.png,sharp,0.9925307631492615,,
33e01fdd-933a-46c3-8d03-91b3fb2124cb.png,sharp,0.990044355392456,,
781fc58e-eef2-402a-bb6b-4785d31924a6.png,blurred,0.983544647693634,,
ff43f7ec-2b64-49c4-8061-87c509825167.png,sharp,0.9999638795852661,,
153798db-6a63-4a5c-a2e2-c3877e4d5a17.png,sharp,0.8278173208236694,61.51873291269966,175.01941815654945
1bdf3141-ebd4-427c-88ea-8de7c9b683b3.png,sharp,0.5788939595222473,54.39449538201919,145.8932437232512
dc02d706-63b0-48aa-9599-c9ecbb61de47.png,sharp,0.9999347925186157,,
8dfff9a4-d7d6-4b6e-90aa-8979032c363c.png,sharp,0.9999934434890747,,
a92d90db-bc68-4d0c-aeb2-ec67f47863cf.png,sharp,0.7181259989738464,55.262312676567035,168.00670497891483
2fcd8c2e-00d0-4a7b-b74a-c706be214d37.png,sharp,0.9922777414321899,,
adf38349-9a77-4fcc-86d9-911219995fee.png,sharp,0.6583503484725952,69.30510528544006,138.70126555321457
0b7e706b-932f-4c06-8980-5f60bfbbe9ac.png,sharp,0.8550505638122559,61.58630785867076,146.51455957286908
84eed767-a048-4c15-a127-3c0453fde5b6.png,blurred,0.9997839331626892,,
bd5cded9-77c1-4c88-96e8-92b758ae9393.png,sharp,0.7731454372406006,49.57193578919484,161.2685560585309
480323c4-4041-43bc-801b-0bcb17880f26.png,sharp,0.995389461517334,,
182df858-fd82-4971-b79c-69fd62b9c04f.png,sharp,0.526925265789032,55.06505481384624,136.39581606733503
0496216c-b878-4b2e-9b60-16c55067fca0.png,sharp,0.8084414005279541,67.27891590921939,167.98221818229635
79d849a3-39ca-4c26-b142-6e7d7aa8da39.png,blurred,0.9999616146087646,,
40d7d774-91e4-404d-a428-e7cd4167b025.png,sharp,0.6996479630470276,50.7768598093169,154.4571948903513
e499d28f-dd92-4c8e-8a44-08a7bb9c1c32.png,sharp,0.9818850159645081,,
c2d4df77-42f6-4aa5-914c-11d122f22a4c.png,blurred,0.9484454393386841,,
b8a4647d-b109-4ad8-9af8-103bb720543a.png,sharp,0.7575634717941284,65.56768130597528,141.1075613807285
63c63a39-883d-471e-8185-d61705649594.png,sharp,0.999936580657959,,
2a81dfae-ad5d-4c70-bcbe-cc38c6ef4337.png,sharp,0.9171378016471863,,
420d5d80-7975-4787-9b24-007e884d40da.png,sharp,0.9962425231933594,,
7b38bb63-276a-432f-8ed4-39261c30b42f.png,blurred,0.9657809138298035,,
614e17ea-f815-4f66-8bf6-af42199c187a.png,sharp,0.7816000580787659,63.378178854003814,151.04191393517155
157c35e1-a69a-4786-a5a2-74368d275006.png,sharp,0.7636373043060303,61.290478784354896,147.08165169108065
5f1a08f8-4da8-4dbc-9626-2086b7e6d584.png,sharp,0.9994383454322815,,
dd4e4501-c625-4984-a404-76d8a4a68a58.png,sharp,0.6481594443321228,81.3027576555936,140.56188052676714
0abf49a3-14f7-4bd5-afae-10e471bfae05.png,sharp,0.989371657371521,,
714492e5-d6b6-4548-9033-eda5acb0bb55.png,sharp,0.9861520528793335,,
d6aa5bf1-374a-488b-8607-5972a15891da.png,sharp,0.8668437004089355,74.84033298859111,159.11842962063585
bba0b33e-fe91-41e9-b6f5-d0d54cad7538.png,sharp,0.9998123049736023,,
cc1b42c6-b451-40d1-891f-9e584012ff28.png,blurred,0.9520698189735413,,
432ea624-0c67-455c-9200-597d75eb5cce.png,blurred,0.9997031092643738,,
c4ad5261-4c91-4baf-bebf-38f2b8f490a4.png,blurred,0.9929876923561096,,
0a600a3b-85f0-444f-8452-d2c7dffee2db.png,sharp,0.7993788123130798,76.00521181089503,162.6561146461802
58866848-4bab-49b8-9cbc-74c5ec7d09ef.png,sharp,0.999299168586731,,
4ef33b1b-2968-44d3-b6d6-f903b306fbb9.png,blurred,0.9962299466133118,,
81fafb30-6acb-403b-bfbd-839cd59c5733.png,sharp,0.7770090103149414,47.43633134198951,150.27314048050346
52a3bfda-8358-436d-86b7-66f9d326b09b.png,sharp,0.8193873167037964,86.10173435201159,135.45377713930924
d1c1e781-c55f-435c-bea0-cc5154c574cf.png,blurred,0.9152984619140625,,
708fe6b6-9996-4216-bf6a-3d1507eb9c4c.png,sharp,0.5577435493469238,48.18000605354257,149.434221503563
ecc322b8-0c37-49bf-9e72-f6ea9b1ed223.png,sharp,0.7452695965766907,52.72678000394026,187.91848781168568
8220acef-f357-4903-83eb-1f546a980f11.png,sharp,0.8604927062988281,52.356607391610154,157.58531162490414
6089fe6e-3c3c-421b-9859-04997440d388.png,sharp,0.9663206338882446,,
a71bf5e9-b60c-4ae3-b50e-945751a0aebf.png,sharp,0.9515356421470642,,
f2eb6116-5905-4814-a597-0bd2acaf9e33.png,blurred,0.9980119466781616,,
c46ed58f-1df9-45e4-b883-f4102b2b4b52.png,blurred,0.9999343156814575,,
73f4ced0-7385-4dd0-a820-60421660feb4.png,sharp,0.7183236479759216,47.39901931470014,145.65544278369345
0b745b46-2b02-445b-850f-18ba6043f48c.png,sharp,0.8678967952728271,63.232666281372154,157.53889637351222
d27b2e6c-3a15-4fc3-9ff3-a1db634521d6.png,blurred,0.9213376641273499,,
7fabdb36-7140-4cc2-9835-eba23f32e3ff.png,sharp,0.9999268054962158,,
135cd076-32a5-4322-959f-e32a3c702307.png,sharp,0.6944741606712341,62.72917698296439,147.34006053840815
a82616b0-82ac-4791-a144-7a51f37bc0ba.png,sharp,0.7967614531517029,72.5888506445249,155.09283245209394
898dd0b2-9e52-411e-9661-13abd54aa942.png,sharp,0.9989702701568604,,
3fc939e9-2784-4894-b18f-7f4f0a710fa4.png,blurred,0.9919742941856384,,
93c068c8-ed46-4d1f-a329-67ef521a7f8a.png,blurred,0.9996163845062256,,
25562016-8158-47ff-a2dc-cfa38d52e18f.png,sharp,0.9989558458328247,,
b63cc2cf-02dc-4d16-be57-8fc5efa6d42f.png,sharp,0.6996778249740601,58.322884628225296,187.15269760160987
8674479f-ab7e-44aa-9cc2-42ce4610ecc8.png,blurred,0.9790592193603516,,
1ba3f693-8f3d-48fa-99ea-3034a9df4f1a.png,sharp,0.9791836738586426,,
2b2dba62-8049-47d4-9e6f-27f1d567b79d.png,sharp,0.9875093102455139,,
5ad7dcb9-b768-427b-a263-2c5d8aa19142.png,blurred,0.9161688685417175,,
50fb9190-d3bf-4d6b-9a83-049164f95129.png,sharp,0.9985427856445312,,
f61c001c-0360-4fea-9ba8-75fbec5be819.png,blurred,0.9986316561698914,,
ad99b6c3-2a24-4740-a82f-202212647a01.png,blurred,0.970198392868042,,
11eafc04-df46-45bd-ba61-6f9d90e20d04.png,sharp,0.6877797842025757,51.26352110700945,177.78315638927847
dae48ea9-e120-46c6-8569-bb0d6e9cc804.png,sharp,0.9985966086387634,,
5e89cce0-3a27-40be-a23f-88c0c6dfa6c0.png,blurred,0.9977185726165771,,
37f7ce03-2b55-4696-a4d4-2693afd04aaf.png,blurred,0.9654110074043274,,
fc04fb60-3a68-40f1-b3e3-de9f0ac14cdf.png,sharp,0.9860548377037048,,
b66114e2-dd5c-48ac-801a-93fd4921687a.png,blurred,0.9413073062896729,,
4332a453-1e28-471a-83eb-861e3be92588.png,sharp,0.5152217149734497,68.1446880333198,162.08204146491565
700413fe-985e-41f9-a3e4-82b80f07aade.png,blurred,0.9887151122093201,,
60d9b12b-28ba-4057-92a3-4f313ae729a8.png,blurred,0.9968950748443604,,
179800a9-47e0-4975-ae02-6d8147e563c0.png,sharp,0.9997658133506775,,
474927c7-e5d3-4884-8b08-c9bbd8f55304.png,blurred,0.9994157552719116,,
627e9a4f-cf03-4679-927b-c3db8247222a.png,blurred,0.9973670840263367,,
884aede0-ba3e-4070-ac2f-4028bc1e898d.png,sharp,0.6226760149002075,56.021754610755735,175.7307238642511
23ea3328-0989-4362-ae31-d8399d10afab.png,sharp,0.5451191663742065,76.8217003972081,163.47244406758466
d263673d-39e1-40a1-a2d0-1457c5386da0.png,sharp,0.9854486584663391,,
7e1311b2-5ba4-48a2-b8f3-9f8dc48c152b.png,blurred,0.9905422329902649,,
7cda2318-1308-42e6-80dc-3d37f5dd6ed7.png,sharp,0.9748746156692505,,
35173311-2d46-44ac-8e41-a5c176a478c3.png,sharp,0.8785585761070251,61.860942052484106,149.07540944998235
0c4cd15b-0f46-4828-8522-ea0288fd3cdc.png,sharp,0.9626623392105103,,
c59543d2-5dd6-438b-9d45-7c4d4286516e.png,sharp,0.8691533803939819,57.27866568579306,142.9901124171618
fed477b2-255b-4051-9e18-6339125f4d9d.png,sharp,0.774480402469635,53.65918384086804,181.00161710978912
83f55a7c-86cd-4234-ab17-8e700bb94984.png,sharp,0.922617495059967,,
80d830f5-5ca4-4fa4-98d8-e4445fa8b4e8.png,sharp,0.9999030828475952,,
6b25eb19-4af2-4de3-8518-d39f1cd8d39c.png,blurred,0.9847843647003174,,
bea31f4c-3b15-47a7-bc36-398e7eaff0f0.png,sharp,0.8750607371330261,52.76817625177677,166.7546362925454
03c99dfa-e897-4cb9-96ed-8fd2cadd54a7.png,sharp,0.5240046381950378,65.80440164042533,158.7944931269382
06a90416-125a-4e55-8726-2e59d3fb44c2.png,sharp,0.7578338384628296,78.48712371135339,138.97602905407547
14598eef-da19-4039-9eae-391450b161f8.png,sharp,0.8299287557601929,65.91605041727642,133.1295954762889
280bed59-824a-434a-b6d5-5578f00cd25f.png,sharp,0.7324807643890381,54.86063454022629,146.03648692569786
914ec453-80f6-48ac-8338-d3f0cf98f98c.png,sharp,0.9029986262321472,,
ef53bef4-df4a-4b92-baae-abe4c392b78f.png,sharp,0.8389033079147339,77.87075788144506,167.96519396678318
b4f23565-55e4-4a9c-8aa4-22fd7c8796e1.png,blurred,0.998753547668457,,
a3f46f01-0126-4d00-98e6-280f041824fd.png,sharp,0.9898008704185486,,
0a44b1c7-c8e9-4fdf-8559-177e51b7d9da.png,sharp,0.9714168310165405,,
d9eebd51-7ba6-4259-9af8-e6415d23ab37.png,blurred,0.9247044324874878,,
7975afa2-5188-41de-bf03-56a406d2dd12.png,sharp,0.8282978534698486,71.98069058409239,150.62362761017403
ab3a730e-b1f8-4f95-92bd-b8f9e84cea25.png,sharp,0.9741368293762207,,
b566b077-cd91-46b1-9a5b-4255ec2ebb90.png,blurred,0.9997441172599792,,
690e9f81-10ed-414a-8c4f-d68f0238845c.png,sharp,0.8118419647216797,68.60671867382074,151.7348443741701
11c9c949-0de1-4839-afee-c88205476fb0.png,blurred,0.9983471632003784,,
a776a8d4-a923-4626-807b-7bc8ffe3d0f0.png,blurred,0.9974219799041748,,
7722cb62-8f64-46bf-b02c-500a0c0d39d1.png,sharp,0.9820762872695923,,
7cbc8361-be12-4002-957c-1b3fa478f30c.png,sharp,0.999995231628418,,
d9ea7096-7cfa-4d1e-8efa-cd84f1cd7a41.png,sharp,0.8776153922080994,48.243052236315926,157.57577620356244
26fe7c4b-af36-472c-88f6-e5196dedb69c.png,sharp,0.8846485018730164,70.10924869148045,151.17457962081457
dac97af9-1593-475f-ae52-492fd4357299.png,sharp,0.9658569693565369,,
a0601de9-0745-4b42-8846-95135f2cd094.png,sharp,0.9484601020812988,,
7895d2d5-b2f1-4743-978b-6982102d919a.png,sharp,0.9927893280982971,,
17c3bed6-14b6-44aa-a06c-0c42511224d9.png,sharp,0.9677963256835938,,
b5522ad0-141c-4020-a65d-35bddf90a556.png,sharp,0.9696441888809204,,
9f0b0d35-7fd5-47a3-b3ad-1f40724ba8ae.png,sharp,0.5451191663742065,76.8217003972081,163.47244406758466
65c3a5e4-43de-4b47-bc85-bd7f466173cb.png,sharp,0.954936146736145,,
705a7744-8fef-415a-bda9-86eefeece205.png,sharp,0.9794420599937439,,
a2ed37fe-2234-477f-8d12-4cda006e5f89.png,sharp,0.5640659332275391,63.052891548819225,162.57140937568508
98b87537-6c50-46e1-8e72-659e2f9b3a2e.png,blurred,0.9992189407348633,,
29d163a2-83f0-45b5-b9d5-c3f74c570b1f.png,blurred,0.9947299957275391,,
17114ee1-e7cb-45c3-a1aa-bf6bc9f7dda9.png,sharp,0.794400155544281,68.96266825199817,165.45073905657864
0e805f51-1261-4ec7-aa7a-ff52893b1986.png,sharp,0.9943459630012512,,
1145c09d-eea9-4d47-a1fa-7bd24f548e77.png,sharp,0.7192412614822388,63.39277008571337,145.78486719850898
6bcec38b-93bf-4dae-b459-3fcdff3c1823.png,sharp,0.7934224605560303,56.10546722887587,159.65188696438858
b293e8d4-1ffc-4782-b915-9c3eca8154df.png,sharp,0.9988753199577332,,
1e29f837-6633-4463-ae4a-f7444d4234e6.png,sharp,0.7139303088188171,54.71971765950345,155.82577788238532
2aa89314-3162-4d7a-88ca-1e39d2cf664f.png,sharp,0.8832051157951355,65.2572206836948,173.31360656400696
4b9bfcea-05a6-4491-a7b2-f4f6fac8b5fa.png,blurred,0.943885087966919,,
14648676-d60a-4c40-a95d-c979316d75df.png,sharp,0.8128722310066223,53.10652823514532,179.32827649941112
f9b1f165-bec1-4812-a120-5d6eb9b16be5.png,sharp,0.9855425357818604,,
09a996c6-070e-4524-8bc2-0c5f7c05c839.png,sharp,0.5200642943382263,63.10473726160117,187.52655879483208
070ea11e-1795-467b-aedc-d66e067b4831.png,blurred,0.9245781898498535,,
44dbc5a2-4c48-4f54-9697-2059b9ef0c4b.png,sharp,0.9999357461929321,,
22114186-193a-43b1-8adc-dce3882530f2.png,sharp,0.8993604183197021,74.14557427039443,176.7311380976468
addd8305-a475-4cdf-8f41-f5d33fbbe9be.png,sharp,0.959709882736206,,
8f09ec2d-f219-42c2-a2ba-d28bc0cc7707.png,blurred,0.957696795463562,,
da3c2921-6e89-477b-b1b0-e06fe7a239f5.png,sharp,0.7164576053619385,72.57174511629256,140.93520983566523
1a1bef34-3447-4f2a-8556-5bd4fe3a698e.png,sharp,0.9579879641532898,,
ab93c60e-74c5-45cd-bc87-0bb538de97c8.png,sharp,0.9885558485984802,,
ecb6e50d-ade0-4535-8ad1-c8a2cc58014f.png,sharp,0.6692692637443542,62.253129363389085,143.1221642173191
a710bd00-18c7-4f79-9bf8-02f87e110f70.png,sharp,0.9245485067367554,,
99537093-54f3-496b-ba0e-4d2a0a6659fd.png,blurred,0.9028261303901672,,
98782bf5-12a5-417b-828a-bb191fb31120.png,sharp,0.6565811634063721,47.79842790388745,183.25377085713728
6fb26186-d284-4f9f-8b62-5546ea8c3483.png,sharp,0.9988334774971008,,
1bfbcc24-d7f2-420a-b3d4-0b8e11874b2b.png,sharp,0.9996687173843384,,
778cf946-c787-414c-aa96-076402f9d17d.png,sharp,0.993195652961731,,
df75d4dc-2ae3-4f67-bd6e-0d235da23350.png,sharp,0.9749690294265747,,
600bc18b-bcc8-40d9-9b19-4816d321a51d.png,sharp,0.9898641705513,,
97f63b40-dd91-4ab3-b120-1f49edf6ffde.png,sharp,0.6829150319099426,64.74738209146136,189.65055846218561
94e5986d-ff7d-4d36-aa09-e10eb924cf77.png,sharp,0.5226718187332153,70.28202449178238,166.88278782473014
647db66c-0c0d-4cc5-a6f1-d2ec4bd81f09.png,sharp,0.9743664264678955,,
f3235d27-2a3a-49c4-bfc7-4dafbccd3846.png,sharp,0.981532096862793,,
6ec7ebc3-27f5-42c3-adcd-ac256ff9741e.png,sharp,0.8974899649620056,54.91076736953515,142.39900840377956
f46e73a8-d12c-4062-8274-fd148c528657.png,sharp,0.9913620352745056,,
1303b9c7-8bba-4efd-831c-09580c2ab1bf.png,sharp,0.9733116626739502,,
4e5efc41-50fd-432e-8fe4-30420981c7f2.png,sharp,0.7930027842521667,51.395426225203,162.78368955851863
10de0634-18c1-4440-bd79-c350110ce910.png,sharp,0.8717765808105469,42.463047126668116,193.01328190605926
8689c80a-a6c4-49a6-aa2e-bb8197b20bb9.png,sharp,0.5991430282592773,60.72076191544784,158.6126644814531
e4b1a81a-0d5f-4cc3-8e31-e3146b01a13f.png,blurred,0.9730316400527954,,
6edb0283-9f29-4c2f-b04b-24a462e1dfff.png,sharp,0.9970300197601318,,
243acb37-4440-45fb-b731-c9c9447cc086.png,sharp,0.8838618993759155,58.87332028782867,159.20439732898197
8b556261-9d24-43a0-b7bd-bc01e3d2f8fa.png,sharp,0.9862327575683594,,
b98e7b8e-7743-48f8-a4ec-139ebcb06055.png,blurred,0.995499312877655,,
8f49e412-d1b6-4c30-9eb5-94e4b829125d.png,sharp,0.827221155166626,47.15935971260625,179.07667073768698
b520b87f-163d-42f4-b0b7-7475973e6cc6.png,sharp,0.9773032069206238,,
7466f868-ae46-4104-bdaa-45f5f5c9769d.png,blurred,0.9617990255355835,,
e250ead4-8628-4718-8bd2-9f9c6c3e317d.png,sharp,0.6743577122688293,75.49069503752919,158.0985986313797
1ccc16c5-5086-454f-aa83-c7f72443edc9.png,sharp,0.8028797507286072,76.58912188576018,175.3738989550316
9ba40e79-8638-417c-8e55-2e53a7b17303.png,blurred,0.8056086301803589,98.61298571905387,139.8030872578957
50910631-af7a-44ba-8d59-f193f3dae8db.png,blurred,0.9998549222946167,,
0bc22358-523f-4304-912e-37fd3c402c03.png,sharp,0.9999585151672363,,
397c624a-d9d5-4c8f-a9f7-f9f771589ed6.png,sharp,0.6169062256813049,52.48400853926746,178.30488213221366
4a33f399-968a-4c95-92fc-259d6cddc087.png,sharp,0.8828628659248352,52.94789628913064,173.84813717660833
cf35fd33-fbe1-4d17-b86f-77ce171c56ac.png,sharp,0.9349087476730347,,
4396b67f-1f38-47b9-bd51-e7b478b57ce7.png,sharp,0.7889361381530762,84.46177343586318,148.5579936507928
2fda4995-a786-40ba-b0a8-b71ef26ae262.png,sharp,0.9994210004806519,,
f34f3ed4-49ed-4e63-8468-a99ca0ef47a2.png,sharp,0.8342539072036743,87.79578430932142,161.9578099461928
0c3ea157-ad73-4b8a-9d65-2ef882366983.png,sharp,0.5677509903907776,70.88591760817332,153.09595941338932
e44d5560-b31b-46e4-b101-25461afcce24.png,sharp,0.9044690728187561,,
a2a8be00-4e7b-4eac-bdae-2187ed080545.png,blurred,0.9382295608520508,,
c36b9e6f-6b82-4661-9f0a-8713b3fc8dc4.png,sharp,0.9186365604400635,,
922a05ec-d42c-4cb4-b396-1d91a9dd8db5.png,blurred,0.9926856756210327,,
1837c2a1-4d13-484f-8765-84fefc4affe9.png,sharp,0.9895064234733582,,
66d0d055-bb70-4c4a-bd5b-1763bfe9dc42.png,sharp,0.9991600513458252,,
a6ed1c60-5a06-4a0f-a0fc-624258bd535e.png,blurred,0.9920567870140076,,
b1af8851-7518-4eae-b816-5018b958eed0.png,sharp,0.9928960204124451,,
db9f603e-9f7e-47d1-8487-d3f107efdfea.png,sharp,0.8659156560897827,64.16129558849578,161.60205638340037
ac545f7a-c587-437b-98d4-e464dfcd6eb7.png,sharp,0.9945681095123291,,
7cb4fc4b-ef24-4a3f-945e-e015bdadf0f2.png,blurred,0.9190081357955933,,
62cf61c7-4b2b-452a-8207-1d24ff3c92b0.png,sharp,0.9997544884681702,,
77273c5c-3fd8-44d8-afc1-06a3b70b9000.png,sharp,0.9992985725402832,,
54ea7490-6ce7-4329-9898-33c99dbbc2c9.png,sharp,0.8214302062988281,73.00259435410378,138.02316170390648
a0526b12-9bf1-4e26-a4aa-ec0e23ff6d13.png,sharp,0.823743999004364,89.37272759809447,156.4743832784921
0667dce2-ba67-44e5-ac31-f8fdbbe061b9.png,sharp,0.8881211280822754,78.60356695134456,138.84770951532593
70efd224-14ff-4809-a351-ddea223f37e9.png,blurred,0.985081672668457,,
b956ef9b-3251-487b-89c5-70ecf7fe72ab.png,sharp,0.5802324414253235,60.52293527134069,155.5413545839469
c1937c78-69ba-4942-baef-618ea00bca39.png,sharp,0.9615991115570068,,
fad638fa-b298-4fcc-b206-d249e6a29d69.png,sharp,0.5767086744308472,59.31342229949486,163.10024617913484
0ce2ed90-a378-4224-be64-05b512de592e.png,sharp,0.9950356483459473,,
d2e2dce4-7aad-44ce-8012-6ff0153ced01.png,sharp,0.9642273187637329,,
af4985db-b37f-4679-ba86-53929851b478.png,sharp,0.7254363298416138,63.413543215790924,163.78982928656254
91f43e02-6990-4891-8660-911f13a0a3ad.png,blurred,0.9995089769363403,,
9a179bcb-b733-4edd-ae82-9622ec7514a1.png,blurred,0.999988317489624,,
5b2b7ca8-f3d9-46f3-80e9-0f53abfcf46f.png,blurred,0.9231240153312683,,
89f7e190-ce5f-4fd9-84c9-2692f40d6cf9.png,sharp,0.9033743739128113,,
121e678a-7687-47e4-b957-28fe0da92964.png,blurred,0.9967149496078491,,
988e6964-e52d-4f6b-981c-7e3bc16c9240.png,sharp,0.8382129669189453,84.87601214029377,179.1933086974287
ed6d9a0d-817e-4f7e-802e-3508af9ac899.png,sharp,0.8215528726577759,53.793959710982186,166.33289867112492
7ff2ec05-7ed1-4a14-9d2c-8947c8f7fe3c.png,sharp,0.9856153726577759,,
